model,fold,partition,dimensions,slice,rows,families,accuracy
CompactBlurCNN,4,validation,articleType,Salwar,6,4,1.0
CompactBlurCNN,4,validation,articleType,Salwar and Dupatta,1,1,1.0
CompactBlurCNN,4,validation,articleType,Sandals,151,96,0.8278145695364238
CompactBlurCNN,4,validation,articleType,Sarees,25,22,1.0
CompactBlurCNN,4,validation,articleType,Scarves,18,15,0.5555555555555556
CompactBlurCNN,4,validation,articleType,Shirts,519,302,0.9826589595375722
CompactBlurCNN,4,validation,articleType,Shoe Accessories,4,4,0.0
CompactBlurCNN,4,validation,articleType,Shorts,90,70,0.7444444444444445
CompactBlurCNN,4,validation,articleType,Skirts,19,16,0.631578947368421
CompactBlurCNN,4,validation,articleType,Socks,104,59,0.7596153846153846
CompactBlurCNN,4,validation,articleType,Sports Sandals,11,11,0.7272727272727273
CompactBlurCNN,4,validation,articleType,Sports Shoes,336,311,0.8630952380952381
CompactBlurCNN,4,validation,articleType,Stockings,4,2,1.0
CompactBlurCNN,4,validation,articleType,Stoles,14,10,0.9285714285714286
CompactBlurCNN,4,validation,articleType,Sunglasses,186,84,0.7741935483870968
CompactBlurCNN,4,validation,articleType,Suspenders,7,4,1.0
CompactBlurCNN,4,validation,articleType,Sweaters,46,39,1.0
CompactBlurCNN,4,validation,articleType,Sweatshirts,47,41,0.9148936170212766
CompactBlurCNN,4,validation,articleType,Swimwear,3,3,0.3333333333333333
CompactBlurCNN,4,validation,articleType,Tablet Sleeve,1,1,0.0
CompactBlurCNN,4,validation,articleType,Ties,35,17,0.9142857142857143
CompactBlurCNN,4,validation,articleType,Tights,2,2,1.0
CompactBlurCNN,4,validation,articleType,Tops,275,193,0.9018181818181819
CompactBlurCNN,4,validation,articleType,Track Pants,49,39,0.8775510204081632
CompactBlurCNN,4,validation,articleType,Tracksuits,5,4,1.0
CompactBlurCNN,4,validation,articleType,Travel Accessory,2,2,1.0
CompactBlurCNN,4,validation,articleType,Trolley Bag,1,1,0.0
CompactBlurCNN,4,validation,articleType,Trousers,87,57,0.9310344827586207
CompactBlurCNN,4,validation,articleType,Trunk,23,17,1.0
CompactBlurCNN,4,validation,articleType,Tshirts,1147,921,0.9319965126416739
CompactBlurCNN,4,validation,articleType,Tunics,29,26,0.9655172413793104
CompactBlurCNN,4,validation,articleType,Umbrellas,2,1,0.5
CompactBlurCNN,4,validation,articleType,Waist Pouch,3,3,0.3333333333333333
CompactBlurCNN,4,validation,articleType,Waistcoat,2,1,1.0
CompactBlurCNN,4,validation,articleType,Wallets,141,81,0.8723404255319149
CompactBlurCNN,4,validation,articleType,Watches,378,268,0.8095238095238095
CompactBlurCNN,4,validation,articleType,Water Bottle,2,2,0.5
CompactBlurCNN,4,validation,articleType,Wristbands,1,1,0.0
CompactBlurCNN,4,validation,family_size_bin,1,3795,3795,0.867193675889328
CompactBlurCNN,4,validation,family_size_bin,2-3,1296,576,0.8865740740740741
CompactBlurCNN,4,validation,family_size_bin,4+,1466,199,0.9351978171896317
CompactBlurCNN,4,validation,gender x articleType,Boys | Blazers,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Boys | Booties,2,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Boys | Casual Shoes,6,4,0.6666666666666666
CompactBlurCNN,4,validation,gender x articleType,Boys | Clothing Set,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Boys | Flip Flops,2,2,1.0
CompactBlurCNN,4,validation,gender x articleType,Boys | Gloves,2,1,0.5
CompactBlurCNN,4,validation,gender x articleType,Boys | Jackets,2,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Boys | Jeans,6,2,1.0
CompactBlurCNN,4,validation,gender x articleType,Boys | Kurtas,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Boys | Sandals,2,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Boys | Shirts,12,5,0.4166666666666667
CompactBlurCNN,4,validation,gender x articleType,Boys | Shorts,9,6,0.6666666666666666
CompactBlurCNN,4,validation,gender x articleType,Boys | Sweatshirts,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Boys | Trousers,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Boys | Tshirts,85,49,0.7529411764705882
CompactBlurCNN,4,validation,gender x articleType,Boys | Watches,5,5,0.0
CompactBlurCNN,4,validation,gender x articleType,Girls | Capris,8,3,0.375
CompactBlurCNN,4,validation,gender x articleType,Girls | Casual Shoes,4,4,0.25
CompactBlurCNN,4,validation,gender x articleType,Girls | Clothing Set,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Girls | Dresses,9,5,0.2222222222222222
CompactBlurCNN,4,validation,gender x articleType,Girls | Flip Flops,2,1,0.5
CompactBlurCNN,4,validation,gender x articleType,Girls | Innerwear Vests,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Girls | Jeans,4,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Girls | Leggings,2,2,0.0
CompactBlurCNN,4,validation,gender x articleType,Girls | Lehenga Choli,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Girls | Rompers,2,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Girls | Sandals,9,6,0.2222222222222222
CompactBlurCNN,4,validation,gender x articleType,Girls | Shorts,6,4,0.5
CompactBlurCNN,4,validation,gender x articleType,Girls | Skirts,4,2,0.0
CompactBlurCNN,4,validation,gender x articleType,Girls | Tops,38,18,0.5789473684210527
CompactBlurCNN,4,validation,gender x articleType,Girls | Tshirts,17,13,0.6470588235294118
CompactBlurCNN,4,validation,gender x articleType,Girls | Watches,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Accessory Gift Set,18,6,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Backpacks,11,7,0.0
CompactBlurCNN,4,validation,gender x articleType,Men | Bangle,13,1,0.3076923076923077
CompactBlurCNN,4,validation,gender x articleType,Men | Belts,94,53,0.8936170212765957
CompactBlurCNN,4,validation,gender x articleType,Men | Blazers,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Boxers,7,6,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Briefs,87,61,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Caps,21,17,0.42857142857142855
CompactBlurCNN,4,validation,gender x articleType,Men | Casual Shoes,354,263,0.9519774011299436
CompactBlurCNN,4,validation,gender x articleType,Men | Cufflinks,7,2,0.7142857142857143
CompactBlurCNN,4,validation,gender x articleType,Men | Deodorant,30,29,0.7666666666666667
CompactBlurCNN,4,validation,gender x articleType,Men | Flip Flops,83,70,0.927710843373494
CompactBlurCNN,4,validation,gender x articleType,Men | Formal Shoes,102,45,0.9901960784313726
CompactBlurCNN,4,validation,gender x articleType,Men | Fragrance Gift Set,7,7,0.8571428571428571
CompactBlurCNN,4,validation,gender x articleType,Men | Free Gifts,5,4,0.8
CompactBlurCNN,4,validation,gender x articleType,Men | Gloves,2,2,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Heels,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Innerwear Vests,39,30,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Jackets,20,18,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Jeans,55,26,0.9636363636363636
CompactBlurCNN,4,validation,gender x articleType,Men | Kurtas,15,11,0.8666666666666667
CompactBlurCNN,4,validation,gender x articleType,Men | Laptop Bag,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Men | Lounge Pants,7,7,0.7142857142857143
CompactBlurCNN,4,validation,gender x articleType,Men | Lounge Shorts,3,3,0.6666666666666666
CompactBlurCNN,4,validation,gender x articleType,Men | Messenger Bag,2,2,0.0
CompactBlurCNN,4,validation,gender x articleType,Men | Mufflers,5,4,0.8
CompactBlurCNN,4,validation,gender x articleType,Men | Nehru Jackets,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Night suits,3,2,0.6666666666666666
CompactBlurCNN,4,validation,gender x articleType,Men | Perfume and Body Mist,52,45,0.8461538461538461
CompactBlurCNN,4,validation,gender x articleType,Men | Rain Trousers,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Sandals,124,75,0.9435483870967742
CompactBlurCNN,4,validation,gender x articleType,Men | Scarves,3,3,0.6666666666666666
CompactBlurCNN,4,validation,gender x articleType,Men | Shirts,461,261,0.9956616052060737
CompactBlurCNN,4,validation,gender x articleType,Men | Shorts,63,49,0.8095238095238095
CompactBlurCNN,4,validation,gender x articleType,Men | Socks,82,40,0.8536585365853658
CompactBlurCNN,4,validation,gender x articleType,Men | Sports Sandals,5,5,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Sports Shoes,261,239,0.9578544061302682
CompactBlurCNN,4,validation,gender x articleType,Men | Sunglasses,121,46,0.8677685950413223
CompactBlurCNN,4,validation,gender x articleType,Men | Suspenders,7,4,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Sweaters,33,28,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Sweatshirts,34,29,0.9705882352941176
CompactBlurCNN,4,validation,gender x articleType,Men | Ties,35,17,0.9142857142857143
CompactBlurCNN,4,validation,gender x articleType,Men | Tops,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Track Pants,34,24,0.9117647058823529
CompactBlurCNN,4,validation,gender x articleType,Men | Tracksuits,5,4,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Trousers,69,42,0.9420289855072463
CompactBlurCNN,4,validation,gender x articleType,Men | Trunk,23,17,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Tshirts,862,698,0.9640371229698376
CompactBlurCNN,4,validation,gender x articleType,Men | Waistcoat,2,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Men | Wallets,66,27,0.8939393939393939
CompactBlurCNN,4,validation,gender x articleType,Men | Watches,213,141,0.8873239436619719
CompactBlurCNN,4,validation,gender x articleType,Men | Water Bottle,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Backpacks,109,75,0.8807339449541285
CompactBlurCNN,4,validation,gender x articleType,Unisex | Basketballs,2,2,0.5
CompactBlurCNN,4,validation,gender x articleType,Unisex | Belts,2,2,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Caps,21,20,0.6666666666666666
CompactBlurCNN,4,validation,gender x articleType,Unisex | Casual Shoes,36,34,0.19444444444444445
CompactBlurCNN,4,validation,gender x articleType,Unisex | Cushion Covers,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Duffel Bag,11,9,0.6363636363636364
CompactBlurCNN,4,validation,gender x articleType,Unisex | Flip Flops,24,21,0.4166666666666667
CompactBlurCNN,4,validation,gender x articleType,Unisex | Footballs,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Handbags,12,11,0.25
CompactBlurCNN,4,validation,gender x articleType,Unisex | Headband,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Laptop Bag,11,7,0.45454545454545453
CompactBlurCNN,4,validation,gender x articleType,Unisex | Messenger Bag,5,5,0.6
CompactBlurCNN,4,validation,gender x articleType,Unisex | Rucksacks,2,2,1.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Sandals,16,14,0.375
CompactBlurCNN,4,validation,gender x articleType,Unisex | Scarves,3,3,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Shoe Accessories,4,4,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Socks,12,11,0.08333333333333333
CompactBlurCNN,4,validation,gender x articleType,Unisex | Sports Shoes,9,9,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Sunglasses,24,17,0.125
CompactBlurCNN,4,validation,gender x articleType,Unisex | Swimwear,2,2,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Tablet Sleeve,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Travel Accessory,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Trolley Bag,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Tshirts,11,10,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Waist Pouch,3,3,0.3333333333333333
CompactBlurCNN,4,validation,gender x articleType,Unisex | Wallets,4,2,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Watches,22,20,0.3181818181818182
CompactBlurCNN,4,validation,gender x articleType,Unisex | Water Bottle,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Unisex | Wristbands,1,1,0.0
CompactBlurCNN,4,validation,gender x articleType,Women | Backpacks,6,4,0.3333333333333333
CompactBlurCNN,4,validation,gender x articleType,Women | Belts,40,27,0.6
CompactBlurCNN,4,validation,gender x articleType,Women | Bra,50,39,0.98
CompactBlurCNN,4,validation,gender x articleType,Women | Bracelet,7,2,0.8571428571428571
CompactBlurCNN,4,validation,gender x articleType,Women | Briefs,26,18,0.9615384615384616
CompactBlurCNN,4,validation,gender x articleType,Women | Camisoles,3,3,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Capris,19,17,0.7368421052631579
CompactBlurCNN,4,validation,gender x articleType,Women | Caps,4,4,0.5
CompactBlurCNN,4,validation,gender x articleType,Women | Casual Shoes,52,46,0.7115384615384616
CompactBlurCNN,4,validation,gender x articleType,Women | Churidar,6,6,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Clutches,38,31,0.9473684210526315
CompactBlurCNN,4,validation,gender x articleType,Women | Concealer,2,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Deodorant,19,16,0.8421052631578947
CompactBlurCNN,4,validation,gender x articleType,Women | Dresses,49,40,0.9183673469387755
CompactBlurCNN,4,validation,gender x articleType,Women | Duffel Bag,3,3,0.6666666666666666
CompactBlurCNN,4,validation,gender x articleType,Women | Dupatta,19,15,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Earrings,45,3,0.9777777777777777
CompactBlurCNN,4,validation,gender x articleType,Women | Eyeshadow,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Flats,72,48,0.9305555555555556
CompactBlurCNN,4,validation,gender x articleType,Women | Flip Flops,38,28,0.7368421052631579
CompactBlurCNN,4,validation,gender x articleType,Women | Foundation and Primer,2,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Fragrance Gift Set,2,2,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Free Gifts,5,3,0.4
CompactBlurCNN,4,validation,gender x articleType,Women | Handbags,234,146,0.9273504273504274
CompactBlurCNN,4,validation,gender x articleType,Women | Heels,182,92,0.989010989010989
CompactBlurCNN,4,validation,gender x articleType,Women | Jackets,16,15,0.875
CompactBlurCNN,4,validation,gender x articleType,Women | Jeans,30,19,0.9666666666666667
CompactBlurCNN,4,validation,gender x articleType,Women | Jeggings,4,3,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Jewellery Set,6,3,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Jumpsuit,2,2,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Kajal and Eyeliner,2,2,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Kurta Sets,12,11,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Kurtas,251,129,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Kurtis,34,27,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Laptop Bag,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Leggings,25,21,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Lip Gloss,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Lip Liner,4,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Lipstick,4,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Lounge Pants,2,2,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Lounge Shorts,3,2,0.6666666666666666
CompactBlurCNN,4,validation,gender x articleType,Women | Mobile Pouch,8,8,0.75
CompactBlurCNN,4,validation,gender x articleType,Women | Mufflers,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Nail Polish,3,3,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Necklace and Chains,11,8,0.8181818181818182
CompactBlurCNN,4,validation,gender x articleType,Women | Night suits,9,6,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Nightdress,7,6,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Patiala,5,3,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Pendant,28,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Perfume and Body Mist,43,36,0.7209302325581395
CompactBlurCNN,4,validation,gender x articleType,Women | Ring,3,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Salwar,6,4,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Salwar and Dupatta,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Sarees,25,22,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Scarves,12,9,0.6666666666666666
CompactBlurCNN,4,validation,gender x articleType,Women | Shirts,46,36,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Shorts,12,11,0.5833333333333334
CompactBlurCNN,4,validation,gender x articleType,Women | Skirts,15,14,0.8
CompactBlurCNN,4,validation,gender x articleType,Women | Socks,10,8,0.8
CompactBlurCNN,4,validation,gender x articleType,Women | Sports Sandals,6,6,0.5
CompactBlurCNN,4,validation,gender x articleType,Women | Sports Shoes,66,63,0.6060606060606061
CompactBlurCNN,4,validation,gender x articleType,Women | Stockings,4,2,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Stoles,14,10,0.9285714285714286
CompactBlurCNN,4,validation,gender x articleType,Women | Sunglasses,41,21,0.8780487804878049
CompactBlurCNN,4,validation,gender x articleType,Women | Sweaters,13,11,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Sweatshirts,12,11,0.8333333333333334
CompactBlurCNN,4,validation,gender x articleType,Women | Swimwear,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Tights,2,2,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Tops,236,174,0.9533898305084746
CompactBlurCNN,4,validation,gender x articleType,Women | Track Pants,15,15,0.8
CompactBlurCNN,4,validation,gender x articleType,Women | Travel Accessory,1,1,1.0
CompactBlurCNN,4,validation,gender x articleType,Women | Trousers,17,14,0.9411764705882353
CompactBlurCNN,4,validation,gender x articleType,Women | Tshirts,172,151,0.9476744186046512
CompactBlurCNN,4,validation,gender x articleType,Women | Tunics,29,26,0.9655172413793104
CompactBlurCNN,4,validation,gender x articleType,Women | Umbrellas,2,1,0.5
CompactBlurCNN,4,validation,gender x articleType,Women | Wallets,71,52,0.9014084507042254
CompactBlurCNN,4,validation,gender x articleType,Women | Watches,137,101,0.7956204379562044
CompactBlurCNN,4,validation,gender x family_size_bin,Boys | 1,56,56,0.5535714285714286
CompactBlurCNN,4,validation,gender x family_size_bin,Boys | 2-3,51,22,0.5882352941176471
CompactBlurCNN,4,validation,gender x family_size_bin,Boys | 4+,31,4,0.9032258064516129
CompactBlurCNN,4,validation,gender x family_size_bin,Girls | 1,41,41,0.4634146341463415
CompactBlurCNN,4,validation,gender x family_size_bin,Girls | 2-3,45,19,0.4444444444444444
